0.4447,16.826
0,35.851
1.1517,54.666
5.1278,73.064
10.737,90.797
20.103,106.25
33.514,117.48
48.945,124.34
65.259,128
82.017,125.4
97.416,117.78
109.91,105.08
119.44,89.169
125.59,71.475
128,52.483
127.88,33.409
125.51,14.526
14.616,7.7263
21.285,1.9138
29.766,1.2786
38.305,2.4268
46.707,3.8202
79.632,3.4633
87.598,0.92918
95.762,-1.4211e-14
103.91,1.0177
110.39,6.3235
63.322,11.821
63.701,23.995
64.121,36.102
64.355,48.098
54.416,61.329
59.537,59.857
64.737,59.197
69.942,59.751
74.943,61.263
29.398,17.66
34.846,15.755
40.548,16.264
45.873,18.507
40.423,16.916
34.875,16.461
81.382,18.107
87.514,16.313
93.859,16.392
99.88,18.514
93.744,17.15
87.522,16.909
47.403,83.108
52.747,79.342
58.635,77.112
64.721,78.28
70.828,77.479
76.74,79.455
81.678,83.558
77.13,88.317
70.702,88.629
64.363,89.005
58.253,88.767
52.345,87.006
51.725,81.859
56.066,81.646
64.627,83.113
73.215,82.076
77.432,81.968
73.088,82.059
64.63,83.323
55.96,81.873
