-1.4211e-14,31.385
0.40396,47.9
2.0008,64.189
4.8051,80.445
10.354,95.878
19.129,109.81
32.552,119.57
48.07,125.52
64.467,128
80.651,124.48
96.186,119.1
109.9,110.08
118.91,96.719
122.77,80.898
125.38,64.887
127,48.75
128,32.643
10.578,10.588
15.637,4.5692
23.09,1.8178
31.101,1.5299
39.061,2.1018
77.023,1.7029
86.537,0.25361
96.152,-1.4211e-14
104.92,3.6078
110.38,11.109
60.96,26.732
61.158,33.133
61.325,39.546
61.37,45.929
48.682,64.173
54.756,63.68
60.799,63.021
66.648,63.892
72.518,64.159
24.433,29.829
30.308,24.37
38.436,24.65
44.362,30.002
37.666,32.876
30.44,33.498
78.741,28.828
84.868,23.629
93.003,24.01
98.477,29.776
92.03,33.067
84.855,32.626
30.979,86.806
39.792,80.137
49.872,75.824
60.682,76.019
72.149,75.373
82.693,80.098
92.773,85.546
83.029,90.998
72.999,95.428
62.077,96.631
50.979,95.759
40.351,92.554
36.243,86.799
48.191,80.918
61.287,80.043
74.851,80.39
87.503,84.867
74.703,87.795
61.674,88.178
48.771,88.916
