-1.4211e-14,34.228
2.929,49.937
7.2963,65.109
11.867,80.148
18.648,94.505
27.996,107.04
38.441,118.76
51.642,126.85
66.694,128
81.635,126.4
93.901,116.8
105.38,106.18
113.32,92.693
119.86,78.307
124.02,63.029
126.55,47.474
128,31.784
9.5243,11.983
18.16,8.432
26.722,4.9926
35.923,4.1749
45.099,3.4196
84.819,-1.4211e-14
93.527,0.088751
102.07,0.36343
110.07,3.6464
117.77,7.6537
66.27,23.599
66.573,33.843
66.773,44.122
66.756,54.298
52.921,63.841
59.619,65.357
66.32,66.118
73.034,65.872
79.617,65.237
24.816,26.355
31.642,21.155
40.093,21.527
46.837,26.813
39.693,30.245
31.781,30.074
84.543,25.955
90.991,20.074
99.532,19.753
106.84,24.425
100.16,28.891
92.052,28.878
40.706,88.043
47.978,81.665
56.612,77.766
65.802,79.316
75.136,78.104
83.443,82.67
89.829,89.923
81.508,90.516
73.356,92.022
65.158,93.002
56.845,92.271
48.913,89.541
46.418,86.419
55.972,84.615
65.54,85.158
74.76,84.931
83.508,87.699
74.621,85.069
65.535,85.32
55.825,84.74
