1.5141,11.48
-1.4211e-14,31.724
0.61782,51.826
4.6957,71.18
10.237,90.252
20.216,106.17
32.689,119.27
47.879,126.64
64.139,128
80.199,125.55
94.4,115.83
107.19,103.45
116.8,87.277
121.06,68.151
125.61,48.753
128,29.137
127.7,9.2308
10.707,3.109
21.162,0.77509
31.818,0.81878
42.446,1.4424
52.848,2.1316e-14
68.185,0.14822
79.57,0.67575
90.871,1.3869
102.16,0.73449
113.27,2.8386
62.475,14.459
62.806,26.257
62.85,38.003
62.649,49.63
49.762,65.971
56.635,66.869
63.445,67.194
70.472,67.163
77.462,67.326
20.665,18.205
29.215,13.598
38.418,14.619
45.765,21.311
37.098,21.248
28.5,21.996
78.183,20.803
85.718,13.174
95.362,11.908
104.3,16.566
96.101,20.699
87.056,20.809
36.91,92.944
42.703,82.662
51.968,77.542
62.167,77.408
72.53,78.094
82.041,82.892
88.868,92.179
79.878,92.291
70.873,92.869
61.963,92.799
53.599,92.378
45.225,92.306
42.919,85.706
48.928,85.59
62.272,85.361
76.117,86.023
82.492,86.16
75.923,86.302
62.167,85.487
48.822,85.818
