7.1054e-15,26.207
1.2808,43.378
4.3571,60.017
9.4738,76.128
16.275,91.426
24.5,105.7
35.042,117.82
48.406,125.45
63.237,128
78.924,126.48
93.464,120.32
105.61,109.14
114.55,94.697
119.98,78.003
124.04,60.893
126.69,43.385
128,25.696
18.326,9.5736
24.768,4.6167
32.193,2.2663
39.932,2.1593
47.587,2.7556
73.359,1.6675
81.622,0
90.084,0.18112
98.124,2.6371
105.33,7.4129
60.178,17.295
60.155,30.16
59.976,43.045
59.971,55.81
49.695,64.387
55.127,64.459
60.547,64.39
66.377,64.382
72.176,64.177
26.265,26.299
32.719,22.301
40.127,23.199
46.612,27.191
39.691,27.951
32.813,28.525
76.067,26.105
82.343,21.232
89.939,20.656
96.802,24.358
90.351,27.627
83.201,27.019
41.742,84.852
47.247,78.59
53.776,73.77
61.319,73.859
70.413,74.345
78.87,78.429
85.924,84.865
78.022,80.997
69.735,79.123
61.312,80.246
54.472,79.981
47.757,81.335
46.25,78.482
50.756,78.218
61.316,76.941
74.543,77.463
80.234,77.554
74.42,77.641
61.316,77.162
50.741,78.749
