0,28.06
1.0338,44.678
2.6758,61.036
5.0323,77.348
11.616,92.368
20.255,106.37
32.327,117.57
46.491,125.52
62.499,128
79.286,126.33
93.944,118.04
105.73,105.75
115.29,91.717
122.4,76.034
126.14,59.422
127.21,42.382
128,25.363
8.6363,5.9452
15.254,0.56048
23.851,7.1054e-15
32.316,1.7941
40.833,3.1092
75.923,5.0744
85.073,2.1558
94.554,0.75371
104.04,1.1934
112.02,6.1648
60.643,18.373
59.981,26.943
59.404,35.428
59.029,43.924
47.835,59.662
53.902,60.311
59.908,61.142
66.099,60.81
72.198,59.746
21.089,22.456
28.122,16.738
37.156,17.251
42.802,24.133
35.409,26.775
27.601,26.579
79.633,23.889
86.144,17.243
95.412,16.647
102.82,22.142
95.831,26.738
87.502,26.756
32.325,75.388
42.267,74.135
52.144,72.499
61.971,73.279
72.221,72.347
82.413,73.914
92.511,75.563
84.284,85.024
73.894,91.735
62.077,94.865
49.798,92.618
39.449,85.589
35.535,77.253
48.685,76.716
61.707,78.463
75.292,76.103
88.803,77.021
75.829,83.59
61.628,85.424
47.527,84.353
