0,19
1.9376,37.356
4.791,55.472
7.7338,73.794
13.525,91.064
23.312,105.91
36.014,118.14
51.837,125.33
68.548,128
84.947,124.9
99.55,116.23
111.54,103.72
119.23,87.76
123.61,70.292
124.77,52.172
126.6,34.385
128,16.4
15.186,7.4356
23.663,2.05
33.381,0.76748
43.315,0.64927
52.876,2.8209
81.16,3.7059
89.507,1.049
98.114,7.1054e-15
106.69,1.5056
115.28,2.8176
67.931,22.656
68.151,32.28
68.315,41.862
68.555,51.337
53.735,63.532
60.939,66.101
68.363,67.211
75.264,65.734
81.515,62.549
25.211,21.216
33.456,17.132
42.411,17.267
49.804,22.57
41.472,23.407
33.206,23.296
83.827,22.654
90.679,17.539
98.965,16.752
106.25,20.868
98.974,23.395
91.361,23.925
37.682,74.073
47.584,73.066
57.447,73.225
67.203,74.889
76.356,74.906
85.561,74.922
94.637,76.024
89.546,87.571
79.552,94.731
68.009,98.081
54.664,95.791
44.111,86.769
41.74,75.829
54.718,75.752
67.225,78.945
78.65,77.456
89.924,77.829
81.106,89.097
67.841,92.04
51.717,89.687
