7.1054e-15,29.938
1.1558,47.537
3.3604,64.851
6.0499,82.224
11.263,98.69
22.146,111.48
36.078,120.85
51.657,125.96
67.683,128
83.232,124.89
97.664,117.86
110.71,108.38
120.12,94.738
124.39,78.454
126.85,61.637
127.79,44.484
128,27.626
10.896,9.3147
19.916,2.1506
31.063,0
42.402,0.53222
53.384,3.2799
76.491,4.8856
87.31,1.4636
98.592,0.69477
109.57,3.211
118.61,10.1
66.276,19.107
66.841,29.42
67.134,39.821
67.55,50.035
47.732,63.066
57.147,65.892
66.883,66.53
74.762,65.698
82.284,63.264
25.137,24.852
32.683,19.614
41.557,19.842
48.02,26.287
40.227,27.385
32.529,27.274
82.535,25.634
89.257,19.891
97.891,19.136
104.55,24.633
97.36,27.155
89.83,27.613
33.769,77.64
44.774,75.867
55.794,75.013
66.835,75.209
76.822,74.701
86.708,75.713
96.57,77.208
87.996,85.25
77.672,90.341
66.397,91.636
54.257,90.725
42.848,86.08
37.77,78.059
52.287,78.613
66.608,80.459
79.773,78.215
93.086,77.958
80.653,86.118
66.344,88.387
51.037,86.489
