0.41197,13.339
0,31.691
1.9404,49.955
3.3934,68.132
7.9504,85.812
17.722,101.43
30.402,114.68
45.899,124.68
63.818,128
81.273,124.2
95.028,112.9
106.34,98.96
116,83.913
121.49,67.153
124.57,49.514
126.47,31.918
128,14.23
9.0904,5.6876
16.608,0.7865
25.608,1.4211e-14
34.564,1.4946
43.469,3.2124
79.146,3.1088
86.806,2.213
94.397,1.5402
102.09,1.7004
109.56,3.1061
60.215,16.34
60.473,25.978
60.632,35.498
60.832,45.038
46.862,57.027
54.101,59.627
61.666,60.29
68.35,59.282
74.66,57.144
21.249,18.959
28.565,13.811
37.57,15.105
44.163,21.129
36.289,22.597
28.313,22.35
80.22,19.171
86.111,13.98
93.917,13.495
100.12,18.144
93.882,21.226
86.884,21.272
31.882,73.26
41.985,70.519
52.187,68.043
62.422,69.011
72.662,67.306
82.966,68.957
93.341,69.636
84.908,79.879
75.189,88.594
62.513,91.394
50.351,88.743
39.541,82.726
35.193,74.515
48.435,74.513
61.525,75.123
75.742,73.164
89.935,71.254
76.74,79.775
61.703,84.16
47.627,81.274
