0,25.952
2.3482,43.24
5.9094,60.209
11.231,76.765
18.797,92.042
28.028,106.5
41.077,116.9
55.473,125.41
71.435,128
85.763,124.11
97.773,115.19
107.21,102.99
114.85,89.623
120.54,75.18
123.58,59.803
126.75,44.492
128,29.001
13.464,10.655
19.709,2.5007
29.896,0.67136
40.179,1.4211e-14
49.884,3.0483
82.832,4.6876
91.704,0.21943
101.63,0.27566
111.19,2.6843
117.06,10.913
67.581,16.402
67.665,27.648
68.227,38.736
68.356,49.832
54.773,57.58
61.569,59.079
68.374,59.486
74.005,59.164
79.449,57.837
27.978,22.007
35.253,16.365
44.343,16.666
50.857,23.107
43.006,25.588
34.939,25.967
80.979,22.567
87.806,16.234
96.926,15.985
103.8,22.139
96.585,25.772
88.54,25.434
42.838,83.815
50.937,79.045
59.315,75.199
67.811,77.88
75.141,74.39
82.799,77.988
90.433,81.497
83.515,88.696
75.512,94.548
66.149,95.947
57.386,94.733
49.885,89.515
50.084,82.748
58.278,81.806
66.353,82.399
74.47,82.051
82.439,82.09
74.393,82.447
66.41,82.85
58.225,82.198
