2.0972,19.842
-1.4211e-14,37.64
3.0902,55.347
4.4791,73.39
8.6209,90.916
18.478,105.7
32.088,117.32
48.128,124.9
65.447,128
82.664,124.76
97.965,116.02
111.5,104.5
120.05,89.048
123.56,71.487
124.99,53.69
127.52,36.094
128,18.302
9.5328,5.413
18.695,2.0506
28.314,0.31783
37.965,0.19167
46.985,3.5692
77.498,5.5301
86.54,0.76944
96.882,0.13286
107.3,0
116.78,3.6568
64.738,18.763
64.516,30.31
64.975,42.346
65.51,54.129
51.077,64.051
57.659,66.27
64.418,67.458
71.217,66.64
77.489,63.992
20.523,19.862
29.006,14.864
38.761,16.232
46.349,22.495
37.293,23.666
28.232,24.156
79.316,22.771
87.361,15.656
97.828,14.195
107.12,19.147
98.444,22.912
88.867,22.575
41.46,87.922
48.591,82.481
55.416,76.569
63.509,78.704
72.137,75.503
80.164,80.891
88.157,86.375
80.368,89.244
72.545,91.987
64.476,93.74
56.697,92.226
48.961,90.414
46.758,84.249
52.094,84.213
63.151,83.914
75.967,83.178
82.046,83.205
75.715,83.363
63.15,84.122
51.932,84.175
