0.35604,29.055
1.4211e-14,44.962
0.40468,60.656
3.625,76.221
9.9252,91.037
20.951,103.73
32.059,116.04
45.909,125.98
63.494,128
81.543,126.11
97.243,118.4
108.07,105.73
114.99,91.35
120.63,76.226
123.22,60.46
126.59,44.854
128,29.244
4.9635,14.849
12.484,6.963
24.209,5.3018
36.138,7.1114
45.683,13.347
76.661,9.7622
86.984,3.1167
99.051,-1.4211e-14
111.37,1.9945
120.36,9.5163
61.611,19.314
61.753,32.396
61.597,45.333
62.182,58.242
49.027,67.998
56.395,70.296
63.859,72.349
69.966,69.932
76.094,67.768
14.771,26.439
23.676,18.645
36.313,19.526
43.934,28.21
33.86,29.558
23.721,30.029
76.638,28.463
85.916,19.066
99.903,17.56
107.77,27.22
97.731,30.75
87.105,30.383
39.588,93.218
45.163,85.72
53.37,80.466
63.132,81.681
72.753,80.246
80.994,85.36
85.549,92.903
80.889,103.12
75.484,113.09
64.361,116.99
53.315,111.94
46.84,102.4
43.166,92.987
52.104,87.215
62.963,86.612
74.217,86.938
81.323,93.882
74.596,102.37
64.468,107.31
53.028,101.06
