7.1054e-15,18.293
1.4326,36.441
4.7074,54.485
8.8574,72.149
14.331,89.276
22.684,104.97
34.2,118.04
49.265,125.48
65.647,128
81.887,126.44
96.63,118.78
108.99,107
117.84,92.172
122.4,74.876
125.4,57.352
126.96,39.384
128,21.664
10.03,11.492
19.544,5.5455
30.534,4.4421
41.519,3.4521
52.388,1.3126
72.31,7.1054e-15
83.229,0.1716
94.101,0.55979
104.96,0.06597
114.65,4.6402
64.467,13.301
64.098,26.95
63.9,40.497
63.727,53.98
52.891,65.663
58.508,67.836
64.369,68.311
70.432,67.901
76.254,66.445
24.93,19.973
32.642,13.373
42.638,14.422
49.483,22.04
41.06,22.491
32.684,23.157
79.883,21.544
86.766,13.099
96.646,10.264
104.73,16.603
97.485,21.667
88.616,21.475
43.809,86.446
50.114,81.145
57.816,78.575
65.514,80.316
73.361,78.412
81.03,81.08
87.888,85.562
82.486,93.475
73.899,96.801
64.77,96.956
56.627,96.634
49.182,93.009
49.165,84.622
54.496,84.633
65.259,85.72
76.571,84.325
82.236,84.502
76.446,84.485
65.258,85.898
54.497,84.791
