1.2605,29.747
1.4211e-14,47.195
2.7063,64.611
6.675,81.675
11.959,98.213
21.907,111.9
35.26,121.55
50.757,126.22
66.799,128
82.472,126.41
97.368,121.58
109.9,111.64
118.68,97.718
122.32,81.351
125.45,64.573
128,47.907
125.13,31.527
12.303,15.9
19.751,5.5133
30.588,-1.4211e-14
41.822,4.5029
52.317,10.947
74.503,12.063
85.367,7.872
95.925,3.2531
106.86,6.597
115.71,14.548
64.679,17.768
65.409,29.77
65.892,41.886
66.474,53.793
46.724,59.795
56.248,64.605
66.589,65.617
75.809,64.64
83.76,59.708
23.659,24.743
30.412,17.755
39.838,18.624
47.221,24.974
39.286,26.554
31.319,27.034
81.703,25.564
88.787,19.861
97.564,19.348
103.74,25.863
96.53,28.064
89.029,27.151
41.027,85.527
49.583,80.485
58.223,75.68
67.093,78.511
75.408,75.122
83.831,78.67
90.701,85.152
83.978,90.902
75.807,93.585
67.253,94.338
57.446,94.463
48.018,92.515
45.366,85.254
56.156,84.347
66.791,84.45
77.227,83.866
87.587,84.626
77.332,84.207
67.164,84.499
56.178,84.615
