0,24.125
0.53137,41.534
2.7819,58.792
6.6589,75.528
11.679,91.974
20.215,106.53
32.182,118.01
46.142,126.21
61.737,128
78.533,124.63
93.839,116.95
107.42,105.87
117.6,91.199
123.37,73.777
126.51,55.693
128,37.291
126.7,18.994
6.7721,18.196
13.465,7.5444
24.412,2.4774
36.286,3.3615
47.955,6.0471
73.029,6.3156
84.953,1.5652
97.449,1.4211e-14
109.59,3.4605
118.48,12.809
60.614,23.728
60.469,34.442
60.387,45.13
60.246,55.778
45.174,69.578
53.114,69.999
60.965,70.062
69.035,69.455
76.985,68.711
17.066,29.514
26.787,23.168
38.077,24.165
47.273,31.378
36.812,32.635
26.455,33.836
76.436,30.14
84.784,21.44
96.3,20.476
106.59,26.126
96.864,29.697
86.674,30.491
33.843,90.5
41.836,84.312
50.58,79.688
60.081,80.438
70.485,79.128
79.895,84.229
88.596,90.79
79.93,95.767
70.077,96.918
60.323,97.455
51.048,97.52
42.037,95.099
40.403,88.499
47.001,88.261
60.181,87.943
74.552,88.338
81.545,88.193
74.434,88.406
60.165,87.977
46.826,88.405
