1.4211e-14,15.694
1.4088,34.105
4.0524,52.403
7.5092,70.238
12.168,87.96
20.588,103.48
33.209,115.17
47.247,123.96
62.912,128
79.362,125.17
93.91,115.72
107.39,104.72
116.38,88.694
122.67,71.039
126.08,52.412
127.86,33.492
128,14.491
12.149,8.9389
19.164,3.2942
27.64,1.4512
36.254,1.5084
44.702,3.2841
76.035,4.4815
85.107,1.6357
94.478,0
103.76,0.78055
112.3,5.0715
61.734,20.559
61.607,31.954
62.294,43.322
62.584,54.584
50.6,64.579
56.694,68.008
63.212,69.662
69.648,68.108
75.901,65.926
26.576,24.163
31.968,19.066
38.898,18.456
44.914,22.43
39.235,26.219
32.723,26.696
81.761,20.245
87.901,16.611
94.781,16.91
100.46,21.307
94.278,24.928
87.401,24.701
41.898,88.591
49.301,85.172
56.753,82.133
64.227,84.357
71.784,82.671
79.286,85.126
86.68,88.005
80.151,94.204
72.284,97.604
63.921,98.099
55.874,97.262
48.491,93.793
45.906,88.29
55.041,87.283
64.04,88.405
73.06,87.548
81.945,88.943
72.893,90.217
63.951,90.299
54.885,89.429
