1.4211e-14,9.1802
0.13076,27.381
3.3626,45.323
5.9653,63.338
11.343,80.831
18.7,97.67
29.706,112.72
44.972,124.3
63.839,128
82.793,124.07
97.813,112.34
110.22,98.229
118.58,81.86
123.93,64.414
126.25,46.467
128,28.373
127.95,10.401
7.5049,6.1016
16.929,0.46218
28.475,0
40.003,1.2103
51.473,1.9966
72.092,1.9953
83.983,1.7676
95.857,0.54127
107.62,1.4548
116.76,7.603
62.774,14.12
63.636,28.082
63.769,41.867
64.471,55.684
49.24,61.371
57.119,62.93
64.747,64.843
72.156,62.48
79.256,59.504
19.899,16.166
29.177,11.998
39.292,12.622
45.531,19.724
36.375,20.797
27.242,20.736
78.93,18.77
84.371,12.083
93.648,11.565
101.95,15.391
95.373,19.816
87.107,19.924
38.51,81.894
47.557,79.578
56.775,77.515
65.434,79.952
73.42,77.406
82.038,78.38
90.93,79.157
84.481,85.653
75.406,89.145
65.862,90.023
55.999,89.909
46.353,87.172
44.067,82.443
54.796,82.086
65.434,83.205
75.412,81.273
85.771,80.473
75.554,82.593
65.317,84.306
54.509,83.77
