0,15.001
0.95281,33.864
4.4662,52.35
8.3565,70.835
13.657,88.805
23.979,104.39
38.548,116.54
54.109,127.3
72.517,128
88.193,121.91
100.47,110.11
111.67,97.311
117.99,81.71
121.55,65.169
125.57,48.744
128,32.146
127.55,15.337
18.51,4.3568
26.663,1.8092
34.967,7.1054e-15
43.362,1.209
51.571,3.3095
87.328,3.7258
94.841,1.3511
102.71,1.707
110.57,2.2984
117.64,5.5661
69.753,17.549
70.076,29.639
70.381,41.764
71.023,53.798
57.489,58.975
64.276,61.899
71.652,62.283
77.37,61.844
82.452,59.262
29.622,15.622
37.758,12.724
46.268,14.115
52.583,19.745
44.268,21.352
35.992,20.755
83.919,20.378
90.407,13.426
99.995,12.49
106.7,18.964
99.542,22.691
91.472,23.126
46.142,83.712
54.355,81.057
62.169,77.266
70.209,79.431
77.573,77.286
84.903,80.261
91.937,83.784
85.106,87.584
77.971,90.829
70.285,90.999
61.625,90.443
53.381,88.196
55.955,82.854
63.382,82.723
70.636,83.54
76.369,82.864
82.133,83.185
76.32,83.327
70.611,83.507
63.257,83.14
