1.2825,23.911
1.4211e-14,41.992
1.4044,60.016
3.6823,78.024
9.9239,94.864
19.151,110.29
32.885,121.13
49.666,125.36
66.747,128
83.148,125
98.68,119.32
110.74,107.51
120.01,93.232
124.18,76.622
126.77,59.412
128,42.232
127.07,25.053
9.7279,13.595
16.736,3.0389
28.84,2.1316e-14
41.41,0.988
53.588,4.4655
72.004,3.1158
84.161,1.3844
96.375,2.2666
108.38,4.3755
116.53,13.197
63.131,15.719
63.091,29.545
63.569,43.249
63.829,56.853
51.118,63.724
57.528,66.279
64.269,67.028
70.347,65.86
75.708,62.802
23.727,22.192
32.243,16.467
42.292,17.555
50.425,23.921
41.36,25.089
32.258,25.222
76.283,24.543
84.597,18.263
94.732,17.136
103.4,22.496
94.65,25.465
85.496,24.909
38.881,84.257
46.664,78.774
55.26,74.92
64.295,76.338
73.446,74.66
82.383,77.41
90.887,81.446
82.586,86.07
73.942,89.602
64.751,90.57
55.746,90.287
46.97,88.105
45.285,81.684
51.692,81.507
64.588,81.955
77.757,80.729
84.322,80.855
77.665,81.003
64.589,82.077
51.563,81.839
