1.4211e-14,15.189
0.54926,33.297
1.9764,51.132
5.385,68.893
9.9061,86.364
18.768,102.35
30.842,116.78
48.119,125.92
67.896,128
86.334,125.2
101.33,115.27
112.27,101.63
120.23,86.503
123,69.937
123.96,53.076
126.34,36.547
128,19.88
5.6068,5.8912
16.048,0.1041
28.497,1.4211e-14
41.04,1.53
53.247,3.588
70.288,3.254
82.091,2.2945
93.904,1.4002
105.65,1.9255
115.37,7.4664
62.3,12.413
62.404,26.187
62.682,39.764
62.699,53.438
49.809,61.252
56.251,62.826
62.892,63.238
68.866,62.808
74.474,61.24
18.806,15.656
28.269,10.757
39.037,12.771
46.234,20.061
36.459,20.529
26.851,20.076
75.796,20.189
82.257,12.472
93.49,12.164
103.23,16.878
94.738,20.556
85.24,20.673
35.24,80.051
44.468,76.813
54.16,75.326
63.812,76.878
72.499,74.736
81.45,76.561
90.412,77.92
82.314,83.431
73.453,87.601
63.821,90.198
53.498,89.121
44.257,84.733
42.414,79.747
49.589,79.653
63.815,80.028
77.138,79.285
83.776,79.35
77.129,79.42
63.822,80.257
49.421,79.836
