4.9245,29.076
-1.4211e-14,44.806
0.83025,61.41
3.9615,77.843
8.1149,93.755
17.736,107.39
29.684,119.03
44.793,125.96
61.29,128
78.296,126.46
94.333,120.67
106.28,108.58
116.68,95.382
123.11,79.659
126.64,63.094
128,46.263
127.69,29.431
5.2046,12.935
13.751,6.1207
24.271,3.5728
35.195,4.7332
45.217,8.9418
71.823,7.4857
81.924,2.5127
92.806,0
103.75,1.7903
111.87,9.0649
60.58,22.194
60.35,36.047
60.011,49.974
59.487,63.732
45.759,70.869
52.521,72.813
59.45,73.212
67.238,72.25
74.312,69.011
18.683,28.371
26.893,22.414
37.051,24.658
44.221,32.033
35.313,32.153
26.451,32.137
75.009,31.204
81.863,23.783
91.946,21.941
101.14,25.998
93.529,31.001
84.216,30.934
39.432,91.503
45.703,86.582
52.702,82.815
60.321,83.757
69.153,82.513
77.43,86.095
84.613,91.475
77.296,96.342
70.372,101.65
61.872,102.96
53.199,102.15
45.718,97.513
44.717,90.767
50.014,89.375
60.78,89.763
72.876,89.399
78.739,90.71
72.711,91.808
60.917,92.658
50.057,92.349
