0.64983,38.459
0.11036,53.955
7.1054e-15,69.353
1.8339,84.646
9.2815,98.296
21.064,109.06
34.424,118.13
48.685,125.94
64.906,128
81.641,126.02
96.491,118.08
109.4,107.77
120.74,96.019
126.18,81.13
127.69,65.522
128,49.717
127.18,33.92
7.0799,12.023
14.714,4.4319
25.924,2.3063
37.361,1.8141
48.732,3.2101
74.863,2.3814
87.886,0.4097
100.87,0
113.5,3.1366
121.72,12.039
63.302,18.214
63.493,30.08
63.503,41.808
63.6,53.535
47.648,64.929
55.592,64.441
63.455,64.389
71.557,64.536
79.522,65.335
20.514,28.525
29.305,23.897
39.525,24.53
48.712,28.538
39.118,29.604
29.605,31.01
79.675,29.159
88.214,24.168
98.158,22.885
106.49,27.688
97.748,29.88
88.707,29.315
35.897,85.635
43.579,79.285
53.275,76.041
63.323,77.369
74.775,75.786
85.59,79.974
94.585,86.92
85.011,91.902
74.373,93.894
63.476,93.749
53.605,93.426
44.187,90.569
42.735,83.798
49.586,83.644
63.389,84.592
79.284,83.655
86.921,83.701
79.132,83.859
63.397,84.804
49.499,83.853
