-1.4211e-14,23.201
0.60817,40.845
2.3307,58.395
5.3987,75.78
10.933,92.478
20.715,106.76
33.28,118.65
48.324,126.48
64.893,128
81.527,125.52
96.124,116.7
107.93,104.12
117,89.41
122.74,72.828
125.62,55.447
128,38.033
127.24,20.569
7.1496,14.188
15.137,5.0354
26.186,0.62336
38.096,1.2508
49.918,2.9565
79.058,3.5443
89.415,0.31742
100.3,7.1054e-15
110.88,2.2574
119.6,8.5957
65.67,19.244
65.945,30.296
66.237,41.297
66.412,52.258
47.259,64.197
56.746,65.018
66.157,65.418
74.548,64.586
82.773,63.56
23.349,21.597
32.399,16.572
42.522,18.197
49.768,25.523
40.805,24.584
31.726,24.677
79.698,26.499
87.034,18.77
97.307,17.125
106.25,22.31
97.874,25.87
88.685,25.644
39.081,88.312
48.085,82.174
56.112,74.642
66.378,74.6
75.928,73.586
83.423,80.535
91.617,86.437
86.661,95.611
76.483,98.049
66.071,98.561
55.478,98.435
45.006,96.803
45.954,86.91
52.846,86.648
66.243,84.17
78.852,87.241
85.241,87.211
78.882,87.409
66.303,87.828
52.571,86.931
