0,21.607
0.86275,38.872
4.2603,55.733
8.9581,72.185
13.84,88.671
21.843,103.87
33.443,116.37
48.16,125
64.634,128
81.619,124.1
96.489,115.03
108.38,101.92
117.48,86.982
122.13,69.918
124.72,52.465
128,35.147
127.82,17.595
8.8973,8.7944
17.474,2.0442
28.201,0
38.979,1.7553
48.385,7.3556
77.261,6.4804
87.063,1.6598
98.003,0.71475
108.63,3.1323
117.21,9.8019
62.032,20.842
61.967,32.118
61.922,43.422
61.9,54.561
45.741,61.262
53.401,66.092
62.335,67.282
70.736,66.028
78.074,61.724
21.886,21.084
29.684,15.218
39.495,16.538
46.021,23.848
37.68,24.727
29.316,24.583
79.6,24.048
85.584,16.842
94.8,15.744
102.04,21.422
94.913,24.142
87.214,24.186
41.044,86.809
48.247,83.237
55.17,79.269
62.874,80.329
70.717,79.025
78.299,82.178
85.738,85.321
78.873,89.248
71.411,92.065
63.66,93.237
55.846,92.101
48.399,89.485
44.714,86.043
53.795,85.013
62.777,86.168
72.721,85.404
82.549,85.884
72.675,85.542
62.867,86.426
53.724,85.471
