0.58211,38.822
0,54.007
0.36009,69.272
2.0383,84.411
9.1344,98.031
21.077,108.49
33.523,118.59
48.022,125.86
64.198,128
81.284,125.94
95.947,117.73
109.04,107.36
119.99,95.025
125.36,80.076
127.1,64.221
128,48.481
126.58,32.689
7.1036,11.973
15.264,5.4407
25.968,3.2466
36.936,2.6715
47.651,4.3273
76.516,2.403
88.987,0.43683
101.63,2.1316e-14
113.46,3.8473
121.22,12.594
62.476,21.08
62.557,31.933
62.841,42.782
63.178,53.592
47.38,65.204
55.573,65.028
63.713,65.055
71.384,64.657
78.971,64.49
20.347,29.175
28.781,24.481
38.676,24.985
47.665,28.731
38.355,30.529
29.065,32.041
79.989,28.601
88.447,23.701
98.361,23.092
106.85,27.53
98.206,30.086
89.041,29.477
35.214,86.997
42.431,79.442
52.578,75.79
63.382,76.733
74.84,75.185
85.369,79.407
93.071,87.28
85.137,95.312
74.366,99.657
62.694,100.31
51.396,99.422
40.926,95.608
42.135,86.012
49.011,83.439
63.134,84.033
78.599,82.928
85.841,85.291
77.681,88.023
62.636,90.276
48.878,88.258
