0,9.9292
0.82098,29.595
4.5686,48.974
9.0438,68.019
13.863,87.03
22.993,104
37.291,116.27
53.56,125.5
71.62,128
87.218,122.63
99.349,110.91
108.52,96.256
115.71,80.641
118.47,63.273
122.06,46.21
126.14,29.175
128,11.874
12.836,7.2478
20.517,0.92713
30.119,-1.4211e-14
39.195,3.704
48.189,7.572
85.614,8.1909
93.675,4.4427
102.22,2.2754
110.99,2.0156
119.64,3.5162
67.637,20.954
67.892,31.829
68.259,42.683
68.414,53.543
53.735,54.1
60.003,60.363
68.217,62.651
75.781,60.484
79.877,53.519
24.819,20.147
32.318,14.968
41.287,15.155
48.42,20.82
40.516,22.297
32.436,22.435
84.99,21.612
92.566,15.785
101.88,15.326
109.33,21.047
101.21,21.95
93.088,21.694
45.569,76.951
51.727,71.583
59.413,69.608
67.209,71.111
74.667,69.302
82.136,70.045
86.758,75.801
80.759,80.763
74.163,84.677
66.763,85.659
59.043,84.525
51.636,82.017
55.209,75.91
61.27,75.634
67.218,76.374
73.491,75.657
79.722,75.083
73.469,75.859
67.234,76.618
61.23,75.908
